,ave_flot_air_flow,ave_flot_level,iron_feed,starch_flow,amina_flow,ore_pulp_flow,ore_pulp_pH,ore_pulp_density
1111,0.6257632881495244,-0.6151255869880203,-1.3913597194127876,-0.1747519508052751,1.1763168251195415,-0.3562034714167685,-0.29011761732036484,0.41701617045156353
281,-1.9794855245797727,-0.6006720054998997,-0.19529348715749964,-0.8135287136924443,0.8310183373371911,-1.3379186994729346,0.10934143901913354,1.5701827063710638
14,0.6188591710929262,-1.098907030702841,-0.8812726497745053,-0.7254477718875348,1.4993711968976275,-0.6895466641772086,0.2039301667367451,0.6819443616238767
679,0.6204692574235912,1.6389322817682062,1.1027901590255704,0.07915728065750675,-1.9557531070964516,-1.5090685041914766,0.42934125933006967,-0.5560115795233243
1142,0.6032203501043185,-0.8690290955865365,-1.3772883519744972,-1.0888878052495035,0.5362853303242248,0.36621604636527366,-1.5647691708321376,1.3337356006578283
853,0.6104214943653118,1.2712235621537156,1.1027901590255704,-0.4855606629115418,0.36004474473248205,2.6412009288549974,-0.3744625078321688,-0.4009799899158326
1554,0.611088256306673,2.1419242062816832,-0.7106573195851441,-0.17090594596393516,-0.06493324723125278,1.710219300396064,1.4110865407848079,-0.3579472128317777
1582,0.762169608964431,-1.133261803136708,0.28489192667444246,-0.5558502793890604,0.9992431622252723,-0.17994404069879946,0.432400650977293,0.16938094506775672
331,-1.967046555614044,-0.6173224630614599,-0.9058975427915348,-1.9010044799693921,-0.23688045604982835,-0.2765218005656281,0.07149157231993225,-0.38099406873659036
298,-1.9934646826446518,-1.8201152054866,-0.9058975427915348,0.7299109518549051,0.005608272193500162,0.5024468353794744,-0.591807388420951,0.06295968488458945
1542,-1.9809561046834383,1.6356783600858384,-0.9551473288255825,1.3505121378568996,-1.4999140587358302,0.9326203550711322,1.269137638776037,0.4789632578263415
1612,0.6046737801656071,-0.6138899135075417,-0.4116407615212884,0.3245590348249804,1.4046967649640714,0.13102430056719144,0.8948937795973463,1.6462675086022842
1577,0.6089432760075001,-1.0772136003102555,0.28489192667444246,1.0604633891228967,1.0352031003926587,-0.7397038927808862,-0.8960332415460535,0.586470916842646
1573,0.6183243491834147,-1.1022328138539486,-0.6825145847085495,2.1767040525898675,0.3404646364144131,0.7051804753333661,0.8223566808790611,0.6957177081473792
1147,0.6365871266544916,-0.8920021979745973,-0.561149040553245,-0.3009457633261988,-0.6901265902737896,-0.6194236853102134,-1.5933740253278723,0.28279450062145467
1181,0.6610341517566587,-0.2439177678540762,-0.9938435892809013,-0.6256091261395679,-0.7667870521514919,-1.4015429334847067,-0.16737882720156255,-0.8036630114740515
1429,0.6214384509944354,0.11470265003222872,-2.031606937855384,1.1241797133818918,0.5433078061110216,1.1754927300652835,0.7778210343373388,0.4155128716546702
261,-1.969009442816305,-0.6074967379802427,-0.19529348715749964,1.3028716267051046,0.6792918041686451,0.8807663938789243,0.45071462080913743,1.2325965636078742
305,-1.9638877772220633,-0.9008198889510783,-0.9058975427915348,-1.844836261459506,-1.1387605457512278,-1.0386192072788314,0.5595465930595132,0.7309469501563858
625,0.6355089798732765,0.8929162231157016,1.1027901590255704,-0.6152778671657644,-1.9409115127452428,0.29907206364570427,-0.9273001980432218,-1.230395890587352
28,0.6134775166210943,-1.111832225212456,-2.1775973750277147,-1.4421389101730357,1.4935269397984874,0.008924315015318842,-0.964199220679487,1.2152320653859148
1768,-0.6895362965879369,-1.18396589143716,-0.05282089184472325,-0.32627076010259853,0.7758735206353149,1.4531351709572928,0.9023336256424813,0.6754606171474415
1119,0.6172457700481945,-0.612249631124793,-0.8953440172127907,0.2807795499637104,1.0610300688379415,-0.12753961282738055,-0.7515669271389284,0.5480524116042078
550,0.6014897811230805,-0.615225366859151,1.1027901590255704,-0.22612664146603673,-0.6418552400982308,-1.2537555822442124,0.5136749480661335,0.03691852602303412
638,0.6274023421987986,1.6393797802121994,1.1027901590255704,0.5917408043722763,-1.6580365997791835,-1.1960925785659553,1.8546451211977601,0.1633118651665571
1439,0.3641290153123134,0.6476746830353183,-0.41515860338090976,2.1070705848760096,0.7690295499523504,-0.1551924683649558,0.8155521622138623,1.1588924501776818
12,0.5881538217060501,-1.0902865932341488,-0.8812726497745053,-0.997293503420167,1.495705807096712,0.8690025971385423,0.45843619151382203,-2.5121247934568283
1313,0.6219610228736739,0.6371852374442809,-0.051061970914921324,1.5965240487181864,0.6059284165609625,-0.40697592748578193,1.268799718541628,0.25233062552245056
1207,0.6556880944315876,0.6257128256596074,0.46430186151272945,-0.15176808630289154,0.5482206915803557,-1.2521559908350681,-0.7389372983995991,0.5384480647182041
592,0.6261374184855839,0.6468298394640682,1.1027901590255704,0.0568688079067221,-0.10967992912942293,1.6046106489490184,-0.34384954834114034,1.0103900006241884
1136,0.6029269258500115,-0.8670405955929541,-1.3772883519744972,0.33086418988880767,0.4470103377715753,0.03617565368122657,-0.4348910470786683,0.28570162342499733
893,0.618598605743329,-0.8649197396380571,1.1027901590255704,0.37933771120589505,0.01633421887001208,0.34759732044710895,0.7051469005626854,-1.0415525016462905
1470,0.6268082877900084,0.636313944860234,-1.0237452450872904,0.4960021219033078,-0.47239422486495525,1.6563804211197413,-0.09660115405746338,0.5985386619058812
1628,-1.9638991625443258,0.38638568961596054,0.2532313499383052,1.5383009351326649,-0.03234939309294698,-0.8341186424017899,0.8000128722295909,0.21160743469356819
599,0.6201135741919332,0.9222142714498318,1.1027901590255704,-0.07784302554872546,-0.27529483939476374,0.8620958593324032,0.7440189292970002,-1.7802131749495793
987,0.61938419297823,1.715168816447689,1.1027901590255704,-0.1854324081125738,0.3489207631921838,1.4482198273149811,0.30505027648808725,-0.13096027144343023
664,0.6110616665350971,1.6438942995495835,1.1027901590255704,0.08688092226318785,-1.994152615016071,0.5131517932720774,-0.5950827876434435,-2.0737982372383574
564,-0.6733126447427398,-0.616129401879377,1.1027901590255704,-0.5177995019468836,1.387190769432239,-0.13660612283965468,-0.7626846895476753,0.846752852922961
275,-1.958571408205637,-0.6148130783168979,-0.19529348715749964,-0.8962877722866623,-0.5539203108606991,1.2147118619474622,-1.6110059937142351,-0.933975545585089
97,0.6106492008102168,-0.627244225228978,-0.7247286870234296,-1.7703372332435083,0.2881828715729873,0.24538537221538975,-0.384370851854955,1.7676043988557486
171,0.6146151841376004,-0.12018850970678784,0.35524876386596843,-0.9729652403002582,-0.7896488808174268,1.1166251757710963,-0.3342893928472228,-1.3248513953096266
1509,0.5790014638010529,1.6242567392775153,-0.6983448730766094,0.044554399913670426,0.4435214980185887,0.926999118863281,0.8388348663655852,0.22977443740340367
1222,0.5863357730969152,-0.6988433940556535,-1.526796631006449,1.8546257616498478,1.7137128153581365,1.2628668720855543,-0.9141959033922681,0.9041218645564288
1681,0.6154761450881092,-0.3521900454868687,-1.0589236636830501,0.9994073300306865,-0.4270911595586585,-0.6082200693664245,0.3308587943698726,0.4180578615138159
1583,0.6589943055407702,-1.0947940151425275,0.28489192667444246,0.22711111157585961,1.3834470923929427,1.4912857498735814,-0.6047850189928474,0.7646559731984387
1597,0.5862260992965622,0.42374431025690734,-0.5259706219574314,1.510094334848806,-0.4066053188270327,0.8695368736211891,0.8336630065125384,0.0771722852573709
1170,0.6170490489739586,-0.8440482247940965,-1.4195024542894323,-0.5041091738351567,0.14691197735231162,0.1447276828429119,-0.08957708058805604,0.32908157354025996
574,-0.6507490978231147,-0.6051560557963424,1.1027901590255704,0.3736711707310558,-1.5909729122926808,0.16749109905225426,0.06403361673734245,-0.5666967367711347
318,-1.9591339007717508,-0.6055380970923043,-0.9058975427915348,1.000465952203042,-0.25623329938677253,0.28408641781095567,1.1775724570233361,1.276577833241937
476,0.6183652786962935,-0.13727439176571488,1.1027901590255704,-0.21973231073090163,1.2899314135904831,0.8260564820334843,0.5079219027491774,1.2861765916565746
1257,0.6248517417798952,-0.8531563332639425,-1.241851440380905,-0.42697640954782323,-1.1554637252039162,-0.1419359355114685,-1.5996483266086374,-1.4965669577910066
1640,0.4790684551521639,-1.122979673169827,-1.8838575797532382,1.6874236451223517,0.9558619900642334,0.014652946192584644,2.24153796329561,1.3546528143016947
1130,0.6180394278912644,-0.8665843639843671,-1.4388505845170847,-0.7892098198415616,0.8232169842807188,0.292110279171485,-0.9647385861807569,-0.09351304252806256
503,0.6117653947442402,-0.6057778016674045,1.1027901590255704,0.9927752293789761,0.5005004971634519,0.6246828185806585,0.8490635811741344,-0.5425746589759173
810,-0.6857259607039528,0.6414931273347334,1.1027901590255704,-0.16768960372210395,0.2309945964444993,0.033766552448902254,0.10440780359656465,-1.034694329588459
806,-0.6634640527647702,1.6377390819644684,1.1027901590255704,-0.19652197251769107,0.7438994314314131,0.8030858313095897,-0.6288341113005363,0.09296306994323741
675,0.6086378899589502,1.6467585280203456,1.1027901590255704,-0.18751660190671948,-1.476120773437667,-0.5952031514203531,-0.22051463705745383,0.5597256105891874
1254,0.6219778846800562,-0.8696021020818141,-1.241851440380905,-1.1891651578968419,2.966953543046028,-1.9928894313250787,-1.1227991889135407,0.7308054844529033
514,0.6162957441717517,-0.21267616066865305,1.1027901590255704,-0.7037370993566432,-0.8336029150521875,-0.8404587233322198,0.31159192681618814,-1.9680986998988903
1419,-0.8414375365653496,0.2603603022864158,-0.9692186962638693,1.974768697285904,0.7993350414476595,-0.09871458706693743,1.1200121324516525,0.344956185296597
33,0.6264304103858768,0.13632493978871602,-0.5699436452021135,-1.6642596313556672,0.14044006230716438,-1.0924364648107576,-1.7682595085058819,0.3091653792935393
1632,-1.9834112989842774,0.10251212259820532,0.2532313499383052,0.9434323115225304,-0.7661769897085747,0.09564548328331263,1.192421717622925,0.6451476307752665
41,0.6456313960571463,0.13514191481484156,-0.2955519801553522,-1.8362916217850862,1.0434365208028082,-0.5536008226212543,-1.285625960521766,0.04828994755433768
655,0.6106941656271803,1.6368544262523537,1.1027901590255704,0.5825951897388677,-2.143231407480352,-0.26059064725832176,0.7888017616897055,-1.3759576865091192
848,-0.6575053498085233,-0.6428111327201436,1.1027901590255704,0.4010407767264265,0.46771106464723317,1.4656663830104104,0.38651556385305136,0.3060671307693596
1594,0.6399679908892468,0.3873052363999801,-0.5259706219574314,0.7840498289549674,0.027494612968264737,-0.559247963142853,1.752638017505154,0.2414655194967086
964,0.6139692472476919,0.6475096400864926,1.1027901590255704,0.4386087573241956,0.40870467253510684,-0.6672041930750929,-0.02186589354906487,-0.29340036857850826
49,0.6168490131856736,0.12242002283231686,-0.2955519801553522,-1.4368958556060771,-2.2686805443249796,1.1794949466282325,-1.2761972391963259,-1.6151632616875533
1023,0.6229544282690873,-0.7755137036347383,0.3921861033914565,-1.3514433456836672,-1.5092582909063321,0.16696653668685693,0.13881144399348452,-1.689408339145807
891,0.6008771354918958,-0.8874706281729896,1.1027901590255704,1.6798309602215327,0.3582973812886675,-0.7877110632964072,0.7092579522544052,0.18282010100376023
1277,0.5881680893883477,-0.8651706171189828,0.3271060289893763,-0.6859542095665523,0.9251208729190609,-1.2601604239604358,0.12789606033286113,0.16982914047118047
436,-1.9807563571311568,-0.5875358010988783,1.1027901590255704,-0.8735407152378522,-1.026792835687307,-1.0367732060289574,-0.06793562327656036,-1.7448282516413536
873,0.5954931751320004,-0.853670037412921,1.1027901590255704,-1.5770522684669008,-1.4556702087146438,-0.13412578474361359,0.9596344424098181,-0.4894025893367076
1738,-0.6043785538530798,0.5278337358554559,-0.05282089184472325,1.984887655956015,0.5869694744864534,1.4421323134498016,2.15135962360932,-0.02507438681694481
895,0.6230440696669929,-0.8152377642881264,1.1027901590255704,0.06334407718928464,0.8387759991444348,0.20915495059828415,0.24679674869517607,-0.01784290487202869
200,-2.0204219551248768,-0.5840374617049529,-0.20760593366598817,0.45256944404147575,-0.34677270309150354,-0.8082855649457458,-0.5406819239154574,-0.5556606235216731
819,-0.673921255069831,0.6519148423825145,1.1027901590255704,0.6206204456581693,0.22265143789671718,3.5703064109155083,-1.6344444025485063,-1.0504974089113785
1558,0.6230348461148097,2.137398832868288,-0.7106573195851441,1.8157563648526511,-0.09446908422058563,0.35369131039107327,1.785098896598517,1.063901849322317
745,-0.6757486713491863,1.6017621311366963,1.1027901590255704,-0.4949311366911866,0.1608574760823323,0.40847893518007505,0.5064298262223509,0.2991061308384742
1354,0.6399244672523275,-0.879590818511291,-0.5066224917298252,0.24098563372576165,0.9682836620305276,0.021844091782733277,-0.5560492666424356,0.11268590308079146
547,0.6217252458206175,-0.6144819943432884,1.1027901590255704,0.09470449983410541,0.051835398920580845,-0.2697089658989523,0.5822942257240038,-0.09793352337692376
47,0.5854361885215733,0.1291013650671763,-0.2955519801553522,-1.363285207746816,-0.8282880105883206,0.26685357270899585,-0.4774501402933896,0.4472620951673711
682,0.5790555080522419,1.6319550100128053,1.1027901590255704,0.6210845510488087,-1.2833370463608762,-2.186025950340495,1.3410418371657553,-0.7632209207547674
913,0.6244212613046541,-0.8554795213943075,1.1027901590255704,0.0431635818093923,0.379755904831273,-0.40074593989177726,0.7429958337806123,-0.2472485366666871
